OrderID,CustomerID,OrderDate,PaymentMethod,Device
17837,C0061,2024-02-27,Net Banking,Tablet
17838,C0013,2024-03-23,PayPal,Tablet
17839,C0239,2024-04-19,PayPal,Mobile
17840,C0321,2024-02-08,Credit Card,Tablet
17841,C0408,2024-03-07,Net Banking,Desktop
17842,C0061,2024-02-27,Debit Card,Tablet
17843,C0378,2024-05-29,Credit Card,Tablet
17844,C0435,2024-06-21,PayPal,Mobile
17845,C0107,2024-03-24,Net Banking,Mobile
17846,C0410,2024-05-16,Credit Card,Mobile
17847,C0316,2024-04-27,PayPal,Mobile
17848,C0213,2024-06-16,Credit Card,Tablet
17849,C0212,2024-06-19,PayPal,Desktop
17850,C0024,2024-02-21,Debit Card,Desktop
17851,C0171,2024-05-27,Credit Card,Mobile
17852,C0180,2024-03-31,PayPal,Desktop
17853,C0287,2024-05-27,Net Banking,Tablet
17854,C0413,2024-02-09,PayPal,Desktop
17855,C0327,2024-02-18,PayPal,Tablet
17856,C0109,2024-02-07,Net Banking,Mobile
17857,C0006,2024-02-22,Credit Card,Mobile
17858,C0328,2024-03-19,PayPal,Desktop
17859,C0104,2024-02-16,Debit Card,Desktop
17860,C0354,2024-01-26,PayPal,Desktop
17861,C0145,2024-01-07,Debit Card,Tablet
17862,C0131,2024-05-16,Debit Card,Mobile
17863,C0405,2024-06-03,Debit Card,Tablet
17864,C0035,2024-01-11,Net Banking,Tablet
17865,C0158,2024-02-02,Debit Card,Desktop
17866,C0154,2024-05-18,Credit Card,Tablet
17867,C0260,2024-03-30,Debit Card,Mobile
17868,C0282,2024-01-18,Net Banking,Tablet
17869,C0166,2024-03-24,Net Banking,Tablet
17870,C0393,2024-03-21,Credit Card,Mobile
17871,C0004,2024-02-28,Net Banking,Mobile
17872,C0059,2024-06-17,Net Banking,Desktop
17873,C0352,2024-02-23,PayPal,Desktop
17874,C0171,2024-02-21,PayPal,Tablet
17875,C0175,2024-03-18,Debit Card,Desktop
17876,C0203,2024-02-11,Credit Card,Tablet
17877,C0371,2024-04-18,Credit Card,Tablet
17878,C0292,2024-03-10,Net Banking,Tablet
17879,C0316,2024-02-29,Net Banking,Desktop
17880,C0492,2024-02-25,Debit Card,Desktop
17881,C0015,2024-03-31,Credit Card,Desktop
17882,C0427,2024-01-07,Credit Card,Desktop
17883,C0090,2024-02-05,Net Banking,Mobile
17884,C0100,2024-04-22,Credit Card,Desktop
17885,C0170,2024-02-01,Debit Card,Mobile
17886,C0427,2024-04-06,Credit Card,Tablet
17887,C0174,2024-01-07,Net Banking,Mobile
17888,C0473,2024-04-23,PayPal,Desktop
17889,C0345,2024-02-23,PayPal,Mobile
17890,C0246,2024-04-07,Debit Card,Desktop
17891,C0470,2024-01-13,Credit Card,Tablet
17892,C0243,2024-04-24,Debit Card,Tablet
17893,C0409,2024-04-22,Debit Card,Desktop
17894,C0019,2024-04-12,Net Banking,Tablet
17895,C0331,2024-02-20,PayPal,Desktop
17896,C0070,2024-02-22,Debit Card,Mobile
17897,C0247,2024-04-07,Credit Card,Mobile
17898,C0080,2024-05-31,Credit Card,Desktop
17899,C0322,2024-02-01,Debit Card,Desktop
17900,C0236,2024-01-24,Credit Card,Mobile
17901,C0457,2024-02-14,Debit Card,Desktop
17902,C0443,2024-05-09,Debit Card,Mobile
17903,C0275,2024-05-28,Credit Card,Desktop
17904,C0459,2024-05-12,Credit Card,Desktop
17905,C0172,2024-02-01,Debit Card,Tablet
17906,C0237,2024-02-11,Net Banking,Mobile
17907,C0402,2024-02-23,Debit Card,Desktop
17908,C0417,2024-01-31,Debit Card,Desktop
17909,C0212,2024-05-05,Net Banking,Mobile
17910,C0476,2024-06-03,Debit Card,Tablet
17911,C0381,2024-04-01,PayPal,Mobile
17912,C0029,2024-03-22,Credit Card,Desktop
17913,C0428,2024-04-16,Net Banking,Desktop
17914,C0267,2024-02-18,Credit Card,Desktop
17915,C0154,2024-02-23,Net Banking,Tablet
17916,C0290,2024-01-24,Net Banking,Tablet
17917,C0372,2024-05-09,Credit Card,Tablet
17918,C0348,2024-04-02,Credit Card,Tablet
17919,C0162,2024-05-02,Debit Card,Tablet
17920,C0285,2024-03-06,Credit Card,Desktop
17921,C0275,2024-05-10,PayPal,Tablet
17922,C0010,2024-01-29,Credit Card,Tablet
17923,C0107,2024-04-26,Debit Card,Tablet
17924,C0296,2024-01-05,Debit Card,Desktop
17925,C0351,2024-01-02,Debit Card,Desktop
17926,C0170,2024-04-07,Credit Card,Desktop
17927,C0410,2024-04-17,Debit Card,Desktop
17928,C0470,2024-04-12,Credit Card,Desktop
17929,C0455,2024-01-26,PayPal,Desktop
17930,C0408,2024-03-31,PayPal,Tablet
17931,C0182,2024-04-02,PayPal,Desktop
17932,C0034,2024-03-20,Credit Card,Desktop
17933,C0497,2024-01-17,Credit Card,Desktop
17934,C0077,2024-04-21,PayPal,Mobile
17935,C0144,2024-06-15,Net Banking,Mobile
17936,C0431,2024-03-17,Net Banking,Desktop
17937,C0016,2024-02-28,PayPal,Mobile
17938,C0174,2024-06-28,Credit Card,Mobile
17939,C0193,2024-01-22,PayPal,Tablet
17940,C0321,2024-06-15,Debit Card,Mobile
17941,C0274,2024-06-13,Net Banking,Tablet
17942,C0432,2024-04-09,Debit Card,Tablet
17943,C0085,2024-04-30,Credit Card,Tablet
17944,C0293,2024-01-05,Net Banking,Mobile
17945,C0311,2024-03-11,Credit Card,Desktop
17946,C0200,2024-06-14,PayPal,Mobile
17947,C0096,2024-03-23,Net Banking,Tablet
17948,C0305,2024-01-12,Debit Card,Desktop
17949,C0060,2024-02-06,PayPal,Tablet
17950,C0443,2024-03-04,Debit Card,Desktop
17951,C0401,2024-02-15,Credit Card,Mobile
17952,C0385,2024-05-24,Net Banking,Tablet
17953,C0158,2024-01-03,Debit Card,Desktop
17954,C0362,2024-02-02,Net Banking,Desktop
17955,C0440,2024-05-12,PayPal,Tablet
17956,C0162,2024-02-09,PayPal,Mobile
17957,C0364,2024-02-05,PayPal,Tablet
17958,C0017,2024-06-26,Debit Card,Tablet
17959,C0140,2024-04-30,Net Banking,Mobile
17960,C0212,2024-01-10,PayPal,Desktop
17961,C0045,2024-01-16,PayPal,Desktop
17962,C0255,2024-06-01,Credit Card,Mobile
17963,C0450,2024-02-23,PayPal,Tablet
17964,C0122,2024-06-18,Net Banking,Tablet
17965,C0191,2024-03-16,Debit Card,Mobile
17966,C0232,2024-04-05,Debit Card,Mobile
17967,C0425,2024-06-07,Credit Card,Mobile
17968,C0487,2024-04-16,Credit Card,Desktop
17969,C0155,2024-02-10,Net Banking,Tablet
17970,C0111,2024-04-17,Net Banking,Desktop
17971,C0269,2024-02-14,Credit Card,Desktop
17972,C0155,2024-02-14,Net Banking,Desktop
17973,C0090,2024-05-12,Credit Card,Tablet
17974,C0058,2024-02-08,PayPal,Mobile
17975,C0192,2024-06-20,Credit Card,Desktop
17976,C0402,2024-02-16,Credit Card,Tablet
17977,C0020,2024-04-03,Credit Card,Tablet
17978,C0399,2024-01-29,Debit Card,Desktop
17979,C0104,2024-02-11,PayPal,Desktop
17980,C0468,2024-01-08,Credit Card,Mobile
17981,C0048,2024-05-07,Credit Card,Mobile
17982,C0228,2024-02-22,PayPal,Desktop
17983,C0260,2024-03-19,PayPal,Desktop
17984,C0013,2024-04-13,Net Banking,Tablet
17985,C0410,2024-06-09,Net Banking,Desktop
17986,C0248,2024-04-05,Credit Card,Mobile
17987,C0464,2024-03-08,Credit Card,Tablet
17988,C0257,2024-06-08,Debit Card,Mobile
17989,C0079,2024-03-23,Debit Card,Tablet
17990,C0098,2024-01-08,Debit Card,Mobile
17991,C0175,2024-01-07,Credit Card,Mobile
17992,C0473,2024-03-25,Debit Card,Desktop
17993,C0248,2024-01-08,PayPal,Mobile
17994,C0376,2024-04-30,Net Banking,Tablet
17995,C0448,2024-01-09,PayPal,Desktop
17996,C0269,2024-02-06,PayPal,Desktop
17997,C0159,2024-04-14,Credit Card,Tablet
17998,C0398,2024-01-12,Credit Card,Desktop
17999,C0168,2024-05-18,Net Banking,Tablet
18000,C0074,2024-04-06,Credit Card,Mobile
18001,C0394,2024-06-02,Debit Card,Desktop
18002,C0447,2024-05-14,Net Banking,Mobile
18003,C0051,2024-02-13,PayPal,Mobile
18004,C0421,2024-02-10,PayPal,Desktop
18005,C0481,2024-01-26,Credit Card,Mobile
18006,C0265,2024-01-04,Debit Card,Mobile
18007,C0347,2024-03-30,PayPal,Tablet
18008,C0068,2024-02-27,Net Banking,Mobile
18009,C0106,2024-01-24,Credit Card,Desktop
18010,C0371,2024-04-17,Net Banking,Tablet
18011,C0019,2024-01-17,Net Banking,Desktop
18012,C0236,2024-01-29,Debit Card,Mobile
18013,C0199,2024-05-01,Debit Card,Mobile
18014,C0366,2024-04-28,Debit Card,Mobile
18015,C0443,2024-04-16,Debit Card,Mobile
18016,C0268,2024-05-17,Net Banking,Desktop
18017,C0060,2024-04-22,Credit Card,Tablet
18018,C0003,2024-02-04,PayPal,Mobile
18019,C0160,2024-06-03,PayPal,Tablet
18020,C0478,2024-06-12,Credit Card,Tablet
18021,C0023,2024-01-01,Net Banking,Desktop
18022,C0352,2024-03-20,Credit Card,Mobile
18023,C0435,2024-05-01,Debit Card,Tablet
18024,C0305,2024-04-30,Net Banking,Desktop
18025,C0447,2024-03-06,Credit Card,Tablet
18026,C0045,2024-02-02,Debit Card,Tablet
18027,C0171,2024-03-23,PayPal,Mobile
18028,C0240,2024-06-17,Debit Card,Desktop
18029,C0456,2024-05-18,Net Banking,Desktop
18030,C0024,2024-04-03,Net Banking,Desktop
18031,C0053,2024-06-06,Net Banking,Desktop
18032,C0267,2024-06-20,Net Banking,Desktop
18033,C0393,2024-01-25,PayPal,Mobile
18034,C0338,2024-05-02,Net Banking,Mobile
18035,C0382,2024-05-06,PayPal,Mobile
18036,C0160,2024-05-26,PayPal,Mobile
18037,C0012,2024-02-20,Debit Card,Tablet
18038,C0296,2024-02-02,Net Banking,Mobile
18039,C0389,2024-02-26,Credit Card,Mobile
18040,C0160,2024-05-11,Debit Card,Tablet
18041,C0328,2024-02-03,PayPal,Tablet
18042,C0457,2024-02-06,Credit Card,Mobile
18043,C0108,2024-02-27,PayPal,Desktop
18044,C0165,2024-06-17,Net Banking,Tablet
18045,C0103,2024-01-22,Credit Card,Mobile
18046,C0099,2024-01-25,Debit Card,Tablet
18047,C0147,2024-04-13,Credit Card,Desktop
18048,C0142,2024-03-13,PayPal,Tablet
18049,C0273,2024-06-06,Debit Card,Mobile
18050,C0164,2024-01-27,Net Banking,Desktop
18051,C0396,2024-03-04,Net Banking,Desktop
18052,C0226,2024-02-27,Credit Card,Mobile
18053,C0344,2024-03-05,PayPal,Desktop
18054,C0061,2024-02-17,Net Banking,Tablet
18055,C0140,2024-06-17,Net Banking,Desktop
18056,C0077,2024-03-18,Credit Card,Desktop
18057,C0081,2024-03-25,Debit Card,Tablet
18058,C0141,2024-04-28,Credit Card,Tablet
18059,C0059,2024-06-20,Net Banking,Desktop
18060,C0008,2024-05-31,PayPal,Tablet
18061,C0491,2024-05-13,Credit Card,Desktop
18062,C0319,2024-05-12,Net Banking,Desktop
18063,C0287,2024-05-27,Net Banking,Mobile
18064,C0264,2024-03-09,PayPal,Desktop
18065,C0053,2024-02-03,Net Banking,Desktop
18066,C0106,2024-03-24,Credit Card,Desktop
18067,C0278,2024-04-18,Debit Card,Tablet
18068,C0180,2024-04-05,Credit Card,Desktop
18069,C0282,2024-06-18,PayPal,Mobile
18070,C0164,2024-02-07,Credit Card,Tablet
18071,C0139,2024-05-28,Net Banking,Mobile
18072,C0073,2024-01-09,Debit Card,Mobile
18073,C0483,2024-04-08,Credit Card,Tablet
18074,C0361,2024-06-10,Credit Card,Tablet
18075,C0412,2024-01-13,Credit Card,Tablet
18076,C0146,2024-02-20,PayPal,Tablet
18077,C0294,2024-02-16,Credit Card,Mobile
18078,C0126,2024-01-04,Credit Card,Desktop
18079,C0088,2024-02-06,PayPal,Mobile
18080,C0037,2024-06-11,Credit Card,Mobile
18081,C0160,2024-01-09,PayPal,Mobile
18082,C0314,2024-03-01,Credit Card,Tablet
18083,C0457,2024-02-11,PayPal,Tablet
18084,C0174,2024-04-11,Debit Card,Tablet
18085,C0277,2024-03-23,PayPal,Tablet
18086,C0228,2024-01-03,Credit Card,Desktop
18087,C0026,2024-05-26,Debit Card,Desktop
18088,C0067,2024-05-03,Debit Card,Tablet
18089,C0015,2024-05-03,PayPal,Mobile
18090,C0242,2024-03-29,PayPal,Desktop
18091,C0463,2024-02-18,Net Banking,Tablet
18092,C0346,2024-06-09,Debit Card,Desktop
18093,C0026,2024-05-27,Net Banking,Desktop
18094,C0055,2024-04-13,Debit Card,Tablet
18095,C0197,2024-04-25,PayPal,Tablet
18096,C0028,2024-02-24,Credit Card,Tablet
18097,C0045,2024-04-26,PayPal,Tablet
18098,C0219,2024-06-08,Net Banking,Desktop
18099,C0201,2024-03-08,Credit Card,Mobile
18100,C0092,2024-05-19,Credit Card,Tablet
18101,C0361,2024-04-22,Net Banking,Tablet
18102,C0306,2024-01-31,Credit Card,Mobile
18103,C0457,2024-03-12,PayPal,Tablet
18104,C0304,2024-06-16,Net Banking,Tablet
18105,C0323,2024-05-11,Debit Card,Desktop
18106,C0429,2024-03-27,Net Banking,Desktop
18107,C0354,2024-03-27,Debit Card,Mobile
18108,C0359,2024-02-17,Debit Card,Desktop
18109,C0229,2024-03-06,Debit Card,Mobile
18110,C0316,2024-03-28,Debit Card,Mobile
18111,C0183,2024-05-04,PayPal,Mobile
18112,C0160,2024-05-20,Credit Card,Mobile
18113,C0171,2024-04-26,Debit Card,Tablet
18114,C0419,2024-06-18,Debit Card,Mobile
18115,C0102,2024-01-25,Debit Card,Tablet
18116,C0366,2024-06-20,Debit Card,Mobile
18117,C0389,2024-03-28,Debit Card,Tablet
18118,C0344,2024-05-12,PayPal,Tablet
18119,C0415,2024-03-08,Credit Card,Tablet
18120,C0274,2024-01-17,Credit Card,Desktop
18121,C0041,2024-04-03,Credit Card,Mobile
18122,C0499,2024-04-19,Credit Card,Tablet
18123,C0473,2024-06-13,Net Banking,Mobile
18124,C0387,2024-01-07,Debit Card,Mobile
18125,C0392,2024-05-19,Debit Card,Tablet
18126,C0239,2024-02-02,PayPal,Mobile
18127,C0291,2024-01-25,Debit Card,Mobile
18128,C0068,2024-02-28,Debit Card,Mobile
18129,C0048,2024-04-27,Debit Card,Desktop
18130,C0417,2024-01-29,Net Banking,Desktop
18131,C0411,2024-01-31,Net Banking,Tablet
18132,C0471,2024-05-20,PayPal,Desktop
18133,C0358,2024-03-16,PayPal,Desktop
18134,C0240,2024-02-02,Debit Card,Mobile
18135,C0050,2024-03-29,PayPal,Desktop
18136,C0234,2024-03-19,Credit Card,Tablet
18137,C0159,2024-04-25,Net Banking,Desktop
18138,C0351,2024-04-21,Net Banking,Tablet
18139,C0330,2024-05-21,Credit Card,Desktop
18140,C0364,2024-01-22,Debit Card,Mobile
18141,C0393,2024-05-09,Net Banking,Desktop
18142,C0239,2024-02-16,Net Banking,Tablet
18143,C0241,2024-04-11,Credit Card,Tablet
18144,C0119,2024-05-10,PayPal,Tablet
18145,C0486,2024-02-19,Net Banking,Desktop
18146,C0115,2024-02-06,Credit Card,Mobile
18147,C0074,2024-06-23,Net Banking,Desktop
18148,C0441,2024-02-26,PayPal,Mobile
18149,C0459,2024-01-05,Debit Card,Tablet
18150,C0316,2024-02-20,Net Banking,Desktop
18151,C0133,2024-03-31,Credit Card,Tablet
18152,C0468,2024-05-14,Net Banking,Desktop
18153,C0187,2024-06-02,Credit Card,Mobile
18154,C0201,2024-02-08,Debit Card,Tablet
18155,C0094,2024-05-24,Net Banking,Mobile
18156,C0359,2024-05-15,PayPal,Mobile
18157,C0470,2024-05-14,Net Banking,Mobile
18158,C0341,2024-01-13,Net Banking,Tablet
18159,C0170,2024-05-16,Credit Card,Desktop
18160,C0404,2024-04-02,PayPal,Desktop
18161,C0441,2024-05-18,PayPal,Tablet
18162,C0452,2024-02-28,Debit Card,Mobile
18163,C0167,2024-06-26,Credit Card,Desktop
18164,C0233,2024-05-15,Debit Card,Desktop
18165,C0250,2024-02-12,Debit Card,Mobile
18166,C0016,2024-04-05,Credit Card,Tablet
18167,C0034,2024-02-10,Credit Card,Mobile
18168,C0244,2024-01-26,Debit Card,Desktop
18169,C0058,2024-06-23,PayPal,Mobile
18170,C0180,2024-02-12,Credit Card,Tablet
18171,C0246,2024-06-11,Credit Card,Tablet
18172,C0237,2024-06-11,Net Banking,Mobile
18173,C0434,2024-06-07,PayPal,Mobile
18174,C0088,2024-02-27,Credit Card,Desktop
18175,C0145,2024-02-08,Net Banking,Tablet
18176,C0394,2024-05-18,Net Banking,Tablet
18177,C0179,2024-06-05,Credit Card,Desktop
18178,C0310,2024-04-18,Debit Card,Tablet
18179,C0295,2024-02-21,Net Banking,Tablet
18180,C0066,2024-03-12,Credit Card,Desktop
18181,C0261,2024-01-13,Debit Card,Desktop
18182,C0053,2024-04-12,Net Banking,Mobile
18183,C0208,2024-03-16,Credit Card,Desktop
18184,C0419,2024-04-09,Debit Card,Desktop
18185,C0366,2024-05-13,PayPal,Mobile
18186,C0408,2024-04-17,PayPal,Mobile
18187,C0055,2024-05-01,Debit Card,Tablet
18188,C0167,2024-04-29,Debit Card,Mobile
18189,C0285,2024-03-23,Credit Card,Desktop
18190,C0333,2024-02-04,PayPal,Desktop
18191,C0037,2024-03-17,PayPal,Tablet
18192,C0406,2024-01-01,Debit Card,Tablet
18193,C0155,2024-01-20,Debit Card,Mobile
18194,C0273,2024-03-05,Net Banking,Mobile
18195,C0237,2024-05-22,Debit Card,Desktop
18196,C0206,2024-06-20,Credit Card,Desktop
18197,C0303,2024-03-20,Net Banking,Mobile
18198,C0212,2024-02-23,Debit Card,Desktop
18199,C0123,2024-06-05,Debit Card,Tablet
18200,C0318,2024-06-01,PayPal,Desktop
18201,C0125,2024-01-18,Credit Card,Tablet
18202,C0281,2024-01-16,Debit Card,Tablet
18203,C0082,2024-04-15,Net Banking,Desktop
18204,C0499,2024-02-05,Credit Card,Mobile
18205,C0247,2024-02-06,Debit Card,Mobile
18206,C0197,2024-05-03,Net Banking,Mobile
18207,C0034,2024-02-11,Credit Card,Desktop
18208,C0175,2024-03-03,Credit Card,Mobile
18209,C0107,2024-04-10,Net Banking,Tablet
18210,C0417,2024-02-10,Net Banking,Tablet
18211,C0356,2024-06-14,Debit Card,Tablet
18212,C0303,2024-04-17,Net Banking,Mobile
18213,C0221,2024-04-10,PayPal,Mobile
18214,C0402,2024-05-31,Net Banking,Tablet
18215,C0223,2024-02-19,Debit Card,Desktop
18216,C0291,2024-03-04,Net Banking,Desktop
18217,C0404,2024-03-30,Credit Card,Mobile
18218,C0176,2024-01-19,PayPal,Desktop
18219,C0279,2024-02-27,PayPal,Tablet
18220,C0356,2024-03-11,Debit Card,Mobile
18221,C0121,2024-02-05,Net Banking,Desktop
18222,C0089,2024-04-12,Debit Card,Mobile
18223,C0340,2024-02-01,Net Banking,Tablet
18224,C0343,2024-05-29,Net Banking,Mobile
18225,C0040,2024-06-21,Credit Card,Desktop
18226,C0379,2024-02-08,Debit Card,Desktop
18227,C0477,2024-02-22,Net Banking,Desktop
18228,C0365,2024-04-23,Credit Card,Desktop
18229,C0294,2024-02-06,PayPal,Desktop
18230,C0429,2024-06-21,PayPal,Tablet
18231,C0250,2024-03-11,Net Banking,Tablet
18232,C0059,2024-03-24,Net Banking,Tablet
18233,C0304,2024-01-03,Credit Card,Tablet
18234,C0306,2024-06-12,Debit Card,Tablet
18235,C0238,2024-01-31,PayPal,Mobile
18236,C0167,2024-05-13,Credit Card,Tablet
18237,C0285,2024-03-20,Credit Card,Desktop
18238,C0050,2024-05-14,PayPal,Desktop
18239,C0421,2024-01-27,PayPal,Tablet
18240,C0228,2024-06-09,Credit Card,Mobile
18241,C0091,2024-06-02,Debit Card,Desktop
18242,C0158,2024-04-30,Net Banking,Mobile
18243,C0490,2024-02-29,Net Banking,Mobile
18244,C0208,2024-06-18,PayPal,Desktop
18245,C0036,2024-04-22,PayPal,Desktop
18246,C0307,2024-03-17,PayPal,Tablet
18247,C0056,2024-02-01,PayPal,Tablet
18248,C0351,2024-05-18,Net Banking,Mobile
18249,C0417,2024-06-05,PayPal,Desktop
18250,C0306,2024-04-26,PayPal,Tablet
18251,C0395,2024-02-09,PayPal,Desktop
18252,C0420,2024-01-19,Net Banking,Tablet
18253,C0195,2024-03-28,Debit Card,Desktop
18254,C0168,2024-03-10,Debit Card,Desktop
18255,C0254,2024-01-11,Credit Card,Tablet
18256,C0331,2024-04-07,PayPal,Desktop
18257,C0339,2024-03-06,PayPal,Mobile
18258,C0032,2024-01-29,Debit Card,Tablet
18259,C0047,2024-06-09,PayPal,Desktop
18260,C0112,2024-04-29,PayPal,Desktop
18261,C0419,2024-04-19,Net Banking,Desktop
18262,C0072,2024-05-29,Net Banking,Tablet
18263,C0455,2024-02-13,Net Banking,Mobile
18264,C0298,2024-06-26,PayPal,Desktop
18265,C0463,2024-05-04,Debit Card,Desktop
18266,C0387,2024-03-15,PayPal,Tablet
18267,C0326,2024-02-27,Net Banking,Tablet
18268,C0415,2024-05-13,Net Banking,Desktop
18269,C0001,2024-01-27,PayPal,Tablet
18270,C0388,2024-01-23,PayPal,Tablet
18271,C0076,2024-06-03,PayPal,Desktop
18272,C0339,2024-06-02,Debit Card,Desktop
18273,C0077,2024-04-02,PayPal,Tablet
18274,C0232,2024-03-02,Credit Card,Mobile
18275,C0273,2024-06-19,PayPal,Mobile
18276,C0150,2024-05-06,PayPal,Mobile
18277,C0200,2024-06-28,PayPal,Tablet
18278,C0316,2024-04-20,Credit Card,Mobile
18279,C0296,2024-04-17,Credit Card,Tablet
18280,C0229,2024-01-15,Debit Card,Mobile
18281,C0101,2024-06-12,Credit Card,Tablet
18282,C0106,2024-01-27,Credit Card,Mobile
18283,C0349,2024-03-12,Net Banking,Desktop
18284,C0450,2024-03-11,PayPal,Tablet
18285,C0163,2024-03-05,PayPal,Tablet
18286,C0154,2024-06-12,PayPal,Desktop
18287,C0292,2024-05-10,Debit Card,Desktop
18288,C0407,2024-03-25,Debit Card,Tablet
18289,C0468,2024-04-17,PayPal,Desktop
18290,C0348,2024-06-19,PayPal,Tablet
18291,C0156,2024-03-05,Debit Card,Desktop
18292,C0471,2024-04-01,Net Banking,Mobile
18293,C0483,2024-01-22,Credit Card,Mobile
18294,C0480,2024-01-04,PayPal,Tablet
18295,C0223,2024-01-26,Credit Card,Desktop
18296,C0368,2024-05-04,Net Banking,Mobile
18297,C0469,2024-03-03,Debit Card,Mobile
18298,C0177,2024-05-29,Debit Card,Tablet
18299,C0046,2024-05-06,Credit Card,Tablet
18300,C0299,2024-02-26,Debit Card,Desktop
18301,C0005,2024-05-31,Debit Card,Desktop
18302,C0314,2024-04-21,Debit Card,Tablet
18303,C0262,2024-06-19,PayPal,Tablet
18304,C0207,2024-03-09,Net Banking,Tablet
18305,C0434,2024-01-27,Credit Card,Desktop
18306,C0066,2024-05-04,Net Banking,Mobile
18307,C0437,2024-05-23,Debit Card,Desktop
18308,C0151,2024-06-04,Net Banking,Desktop
18309,C0032,2024-05-24,Credit Card,Mobile
18310,C0190,2024-04-06,PayPal,Desktop
18311,C0462,2024-06-04,PayPal,Desktop
18312,C0282,2024-05-12,Credit Card,Mobile
18313,C0496,2024-06-19,Credit Card,Tablet
18314,C0028,2024-04-07,Credit Card,Tablet
18315,C0001,2024-01-11,Net Banking,Tablet
18316,C0361,2024-06-03,Debit Card,Desktop
18317,C0287,2024-01-28,PayPal,Mobile
18318,C0421,2024-05-31,PayPal,Mobile
18319,C0184,2024-06-13,PayPal,Mobile
18320,C0057,2024-01-26,PayPal,Mobile
18321,C0441,2024-05-27,Net Banking,Tablet
18322,C0145,2024-01-25,PayPal,Mobile
18323,C0444,2024-01-31,PayPal,Mobile
18324,C0016,2024-03-02,Net Banking,Mobile
18325,C0121,2024-04-02,Net Banking,Tablet
18326,C0222,2024-05-28,Net Banking,Tablet
18327,C0360,2024-06-21,Net Banking,Mobile
18328,C0303,2024-06-03,PayPal,Tablet
18329,C0202,2024-04-17,PayPal,Mobile
18330,C0321,2024-04-10,Credit Card,Mobile
18331,C0163,2024-01-11,Net Banking,Tablet
18332,C0365,2024-03-29,Credit Card,Tablet
18333,C0196,2024-06-14,Net Banking,Desktop
18334,C0208,2024-04-22,Net Banking,Mobile
18335,C0196,2024-04-27,Debit Card,Desktop
18336,C0223,2024-05-26,Net Banking,Mobile
18337,C0280,2024-05-13,Credit Card,Tablet
18338,C0109,2024-01-10,Net Banking,Mobile
18339,C0340,2024-04-12,Credit Card,Mobile
18340,C0089,2024-06-09,PayPal,Desktop
18341,C0244,2024-04-20,Debit Card,Desktop
18342,C0072,2024-06-20,Credit Card,Tablet
18343,C0097,2024-01-07,PayPal,Tablet
18344,C0285,2024-02-25,Net Banking,Mobile
18345,C0197,2024-05-25,Credit Card,Desktop
18346,C0432,2024-02-16,Debit Card,Tablet
18347,C0474,2024-01-07,Debit Card,Mobile
18348,C0185,2024-06-10,PayPal,Mobile
18349,C0431,2024-03-25,Debit Card,Tablet
18350,C0214,2024-01-26,PayPal,Tablet
18351,C0079,2024-03-15,Debit Card,Mobile
18352,C0148,2024-04-15,Credit Card,Mobile
18353,C0447,2024-01-08,Credit Card,Desktop
18354,C0344,2024-04-26,Net Banking,Mobile
18355,C0065,2024-03-05,Debit Card,Mobile
18356,C0069,2024-04-01,Credit Card,Desktop
18357,C0006,2024-06-23,PayPal,Desktop
18358,C0037,2024-03-29,Net Banking,Mobile
18359,C0332,2024-03-31,Debit Card,Desktop
18360,C0009,2024-03-04,Credit Card,Desktop
18361,C0074,2024-03-11,Net Banking,Desktop
18362,C0370,2024-04-24,Net Banking,Mobile
18363,C0454,2024-01-13,Debit Card,Mobile
18364,C0250,2024-03-24,PayPal,Tablet
18365,C0337,2024-04-27,Net Banking,Tablet
18366,C0224,2024-06-27,Net Banking,Desktop
18367,C0500,2024-06-11,Net Banking,Desktop
18368,C0070,2024-03-08,PayPal,Mobile
18369,C0044,2024-02-11,Debit Card,Tablet
18370,C0071,2024-02-23,Credit Card,Desktop
18371,C0329,2024-05-22,Net Banking,Mobile
18372,C0413,2024-05-20,PayPal,Desktop
18373,C0213,2024-06-14,Credit Card,Desktop
18374,C0441,2024-03-23,Credit Card,Desktop
